 0.1738000000000000E+07, 0.4902799806931690E+13, 7.7430418973615078E-06,  660,  660,    1, 0.0000000000000000E+00, 0.0000000000000000E+00                                                                                                         
   13,    8,-2.9228597389020000E-07,-1.2105166454914000E-06, 6.0938731829308031E-13, 6.1984670376019913E-13             
   13,    9,-1.6996284624077999E-07, 5.2750515053584000E-07, 6.7791818780636870E-13, 6.8872340942885556E-13             
   13,   10,-6.7427269297013996E-07, 4.5286811768325002E-07, 8.2928797312091781E-13, 8.1986299774540748E-13             
   13,   11,-1.3056758966214000E-06, 4.3907313092523997E-07, 1.1523401499772148E-12, 1.1427434372257886E-12             
   13,   12,-5.7438390988946001E-07,-1.5223564155991001E-06, 1.4006297618069130E-12, 1.3761934192219384E-12             
   13,   13, 2.4993801465340000E-06,-2.6687678210223001E-06, 2.5147659755309957E-12, 2.5230104561786325E-12             
   14,    0, 4.9224951590894996E-07, 0.0000000000000000E+00, 6.1467554549091998E-14, 0.0000000000000000E+00             
   14,    1, 5.6542808095947003E-07,-6.8210890168944003E-07, 6.5551767246701442E-14, 6.0896699904764053E-14             
   14,    2, 3.6441733593712999E-07, 3.5520635410242002E-07, 6.1764142955410059E-14, 6.4868903717332079E-14             
   14,    3, 5.5789094589890997E-07, 1.6801014403823001E-07, 1.1367198962573102E-13, 1.0232376720283123E-13             
   14,    4,-3.9052642480469998E-07,-2.5820544263995999E-06, 1.2717986118672642E-13, 1.2781836312701708E-13             
   14,    5,-7.8239208037806001E-07,-2.1601470226140000E-07, 1.4501931227514597E-13, 1.4027985149546780E-13             
   14,    6,-6.0960751965661001E-07, 1.8622829945575000E-06, 3.5952595880012333E-13, 3.3280928525543573E-13             
   14,    7,-5.1541870393958998E-07, 1.1615195664012999E-06, 2.4743814609314306E-13, 2.4255837361756138E-13             
   14,    8, 3.0615840764657998E-07, 4.4147562681208000E-07, 6.0533116746400564E-13, 5.7385873655913266E-13             
   14,    9, 8.0506736565989999E-08,-1.6380412303930001E-06, 5.5300616749657771E-13, 5.5548231530227849E-13             
   14,   10,-7.7818579540307000E-07, 5.9302056847234003E-07, 7.1396154695085788E-13, 7.3850130645456956E-13             
   14,   11,-1.9285058831022001E-06, 1.9372452110666001E-06, 1.0140962169544812E-12, 1.0378261773437208E-12             
   14,   12,-1.4485293353043999E-06,-5.3945853070905996E-07, 9.7038812279615679E-13, 9.6978121133707941E-13             
   14,   13,-3.2143337620070001E-07,-1.0177998224630001E-06, 1.5883197272854418E-12, 1.5529883606118592E-12             
   14,   14,-6.1346949343741005E-07, 1.0711235855160001E-06, 2.5779870801575187E-12, 2.7357676294786842E-12             
   15,    0,-2.2808508193679999E-07, 0.0000000000000000E+00, 5.7043815160957024E-14, 0.0000000000000000E+00             
   15,    1,-7.9752983350533001E-07, 3.5361483481193001E-07, 6.2957415769011356E-14, 5.1659399929976539E-14             
   15,    2,-5.4012394389994001E-08, 7.4466032701160998E-07, 5.4924714379731372E-14, 8.9634785128158086E-14             
   15,    3,-1.3782417023239000E-06,-6.3069574308268997E-07, 1.0147637362473937E-13, 9.5595962818866724E-14             
   15,    4,-9.5606519739518990E-07,-1.3233704934417001E-06, 1.4012557215907272E-13, 1.3642033040266396E-13             
   15,    5, 7.7313684370477999E-09,-8.9339492382330999E-07, 1.4816337436176594E-13, 1.4763110287626724E-13             
   15,    6,-6.4432631559043006E-08,-3.3069369409164998E-07, 2.9640069094011727E-13, 3.0617965403196453E-13             
   15,    7, 1.1252921215728001E-06, 1.4894025232875999E-06, 2.2290238451178174E-13, 2.2578076742948124E-13             
   15,    8, 1.3151065262905999E-06, 1.8865706633017001E-06, 4.3505325491664237E-13, 4.4545501346009678E-13             
   15,    9,-8.5215840319076003E-08,-1.0116150142141001E-06, 4.2829481422877980E-13, 4.3675678138312863E-13             
   15,   10,-6.0138330606502998E-08, 4.2272328400115998E-07, 5.6455861387931103E-13, 5.5928453734863525E-13             
   15,   11,-1.4262740903490001E-06,-1.5024193007118000E-06, 7.2341174405051510E-13, 7.2380392923206973E-13             
   15,   12,-1.7672039373895000E-06,-4.7178595001778001E-07, 8.2874545236483745E-13, 8.1260946439396088E-13             
   15,   13,-4.0491649081805000E-07, 3.0953512346910998E-07, 1.0585348953257564E-12, 1.0599593850205442E-12             
   15,   14, 8.2347376102696999E-07, 5.6144998172873005E-07, 1.3637055574115404E-12, 1.3649836752329531E-12             
   15,   15, 5.4829742194518000E-07, 7.7783303916352996E-07, 2.3568045270624565E-12, 2.3393044504157682E-12             
   16,    0, 5.5685004502896997E-07, 0.0000000000000000E+00, 6.3190330564406524E-14, 0.0000000000000000E+00             
   16,    1, 1.1558693750997000E-07, 8.2525088064412003E-07, 5.2353638975801383E-14, 8.9735900528880356E-14             
   16,    2, 1.4552379103223000E-06, 7.6543434593537002E-09, 7.1993531331538037E-14, 5.4389359156119408E-14             
   16,    3,-1.9427070667677001E-07, 5.2333098254478997E-07, 7.7735730240777694E-14, 1.1161771039090571E-13             
   16,    4, 6.8594805088932995E-07, 3.1244571280533000E-07, 9.9383715320980632E-14, 9.6712798489984619E-14             
   16,    5, 7.6342114335352001E-07,-6.4848111394952998E-07, 1.1546680897611660E-13, 1.2792502243634668E-13             
   16,    6, 7.2981060373027000E-07,-7.2807615354332003E-07, 2.5611708576016302E-13, 2.4338860173197225E-13             
   16,    7,-2.8069760904468001E-07,-5.8040441349860002E-07, 1.7267644464627624E-13, 1.6804064060099210E-13             
   16,    8, 2.3726052571209000E-08, 3.2009747256405999E-07, 4.5908928057807994E-13, 4.3528334648933790E-13             
   16,    9,-7.8067623335400998E-07,-8.2336000317320002E-07, 3.5243426324770269E-13, 3.5299006623474125E-13             
   16,   10, 2.2722521353300001E-07, 3.3554631194011001E-08, 5.6813424207000935E-13, 5.8770415094536897E-13             
   16,   11,-3.3147196679294002E-07, 7.7219319627782001E-07, 6.6154457525975980E-13, 6.7554660229135789E-13             
   16,   12,-1.2941656571547001E-06, 9.1586186921330995E-07, 6.4413565216864525E-13, 6.4816582783911940E-13             
   16,   13,-1.7990477524437999E-07,-1.6299345484159001E-07, 1.0724703030903328E-12, 1.0476610507897008E-12             
   16,   14,-6.7986452834109002E-07, 1.7762846355111999E-07, 9.9903786453116575E-13, 1.0619109992565995E-12             
   16,   15,-3.6478788846770998E-07,-1.0158141035150999E-06, 1.4806292256039558E-12, 1.4823026740927541E-12             
   16,   16,-9.0536343077726999E-07,-9.1872408061842001E-07, 2.6184459374580849E-12, 2.6001067000175514E-12             
   17,    0,-1.0330343097126001E-06, 0.0000000000000000E+00, 5.5899010024352132E-14, 0.0000000000000000E+00             
   17,    1, 5.0201359613770003E-07, 7.6265740364637003E-08, 7.0094576746506790E-14, 8.1722975153500006E-14             
   17,    2,-2.9072086376565998E-07,-8.7258082128084003E-07, 6.5518897331695385E-14, 5.7212838374307820E-14             
   17,    3,-2.6779327822353001E-08,-5.0226966634789000E-07, 9.4714519089691259E-14, 1.0552990863556549E-13             
   17,    4, 1.2851219436600001E-06, 2.0375418320720000E-06, 1.1142131523514385E-13, 1.0216471982918468E-13             
   17,    5, 1.9066761101584999E-07,-6.0427181983035003E-07, 1.1849565022268075E-13, 1.3072550963287961E-13             
   17,    6, 7.2123916463576001E-07,-1.2458632260882001E-06, 2.2808941069466903E-13, 2.2330527493021609E-13             
   17,    7,-1.2987794240040999E-06,-1.5562630051838999E-06, 1.7223892813977012E-13, 1.6550897058001296E-13             
   17,    8,-2.1146660162318999E-07,-4.7045576411160001E-07, 3.2615872745219158E-13, 3.3410403879392421E-13             
   17,    9, 3.2821696606694998E-07, 1.3716404039961999E-06, 2.8571648928986477E-13, 2.9609813338272855E-13             
   17,   10, 4.1629075820690000E-07, 6.1370821491093998E-07, 4.2160773337734451E-13, 4.1922389966331713E-13             
   17,   11, 1.1439662718332999E-06,-2.0200887287906001E-07, 5.0318946135905711E-13, 5.0535450000387946E-13             
   17,   12, 9.5948653777724004E-07, 1.7954507745847000E-07, 5.5385693980162336E-13, 5.4356175690195773E-13             
   17,   13,-3.9709112147921001E-08,-2.2227844998522001E-07, 7.3073500057862699E-13, 7.3274346239855319E-13             
   17,   14, 4.0312876228815001E-07, 3.0456593401843001E-07, 8.5722472888175420E-13, 8.5724233390574164E-13             
   17,   15,-6.4374189244999001E-08,-5.0459081271182005E-07, 9.9927627015953639E-13, 9.8660364723433853E-13             
   17,   16,-3.1695710004603001E-07,-2.5148543672767002E-07, 1.3458863118960531E-12, 1.3299531595057023E-12             
   17,   17,-3.8071036980418000E-07, 1.5047045648422000E-06, 2.2537841795731109E-12, 2.2517995873169951E-12             
   18,    0,-5.2032119819016000E-07, 0.0000000000000000E+00, 4.8267272054233188E-14, 0.0000000000000000E+00             
   18,    1, 3.6041334191666999E-07, 2.6844200251377001E-08, 5.8003569513168067E-14, 6.5365296598369694E-14             
   18,    2,-3.1662065310194002E-07,-7.2612111795584002E-07, 5.1381824525167554E-14, 7.0938811051915294E-14             
   18,    3, 9.9522672969651000E-07, 4.3266139817196998E-07, 6.8194692525056376E-14, 8.8159615939312091E-14             
   18,    4,-8.0305008389689001E-07, 1.0913216507911000E-06, 8.5069296443521618E-14, 7.8880243224937201E-14             
   18,    5,-5.1929701484338003E-07, 7.3197480123366005E-08, 1.1369728785199671E-13, 1.2779348988145720E-13             
   18,    6,-1.7013086490538000E-06, 7.3391449757643000E-07, 1.9777044609319538E-13, 1.8578489925277701E-13             
   18,    7,-2.1831491126167000E-07,-1.1337234775141001E-06, 1.3966687867884388E-13, 1.3797921912665436E-13             
   18,    8, 4.4459724234758997E-07, 2.8680049970488998E-07, 3.5767883062819078E-13, 3.3938854838819622E-13             
   18,    9, 5.5073207664026000E-07,-6.3739961278557996E-07, 2.4225188556338877E-13, 2.4393266816330340E-13             
   18,   10, 3.5820005944703998E-07,-5.5010148299687002E-07, 4.6611176324750695E-13, 4.7566466253724270E-13             
   18,   11, 4.2127252554017998E-07,-1.2979825598063000E-06, 4.5477619034269264E-13, 4.6340402511221891E-13             
   18,   12, 8.3086819327406999E-07, 2.3475982915588999E-07, 5.1883530756347048E-13, 5.2588736652879578E-13             
   18,   13,-1.2158424878628999E-06,-1.0016750301688999E-07, 7.5210089272955196E-13, 7.3380693604648284E-13             
   18,   14, 6.1105246505814998E-08,-1.1320397813466001E-06, 6.3418448280371700E-13, 6.6078331569850410E-13             
   18,   15, 2.4319429220553000E-07,-1.0844667703544000E-06, 1.0627600253875095E-12, 1.0638412147741268E-12             
   18,   16, 8.9881664265935003E-07,-2.1357402815753000E-07, 1.0919740925353495E-12, 1.0856272648105609E-12             
   18,   17, 1.2300150804468001E-06,-4.7126707884998999E-07, 1.4108640346724768E-12, 1.4200470116552867E-12             
   18,   18,-2.0967424691321999E-07,-2.8512567089241001E-07, 2.5427414824544747E-12, 2.6330316840602848E-12             
   19,    0, 2.1565543617431999E-07, 0.0000000000000000E+00, 5.0164370678694353E-14, 0.0000000000000000E+00             
   19,    1,-5.9124064107379000E-07, 1.3131627835343999E-07, 4.7635374885392999E-14, 4.7438630738410440E-14             
   19,    2, 1.7300248913437000E-07,-3.7178237249438998E-07, 6.5688685418582861E-14, 6.9353731279072943E-14             
   19,    3,-6.3197693789109002E-07, 9.7661289907927994E-07, 9.1050070877769885E-14, 7.0582788124241242E-14             
   19,    4,-9.9348908134274001E-07,-1.0539032062395000E-06, 1.2496422165399502E-13, 8.5002282595147764E-14             
   19,    5,-2.5845115108203999E-07, 1.4832580472016000E-06, 1.1159679073509866E-13, 1.1447372605670263E-13             
   19,    6, 1.5870426678659000E-07, 3.8006329604660002E-07, 1.8478006449065819E-13, 1.7428827756192010E-13             
   19,    7, 1.2234512504849001E-06, 4.9114816465787997E-07, 1.3631273159330165E-13, 1.3071200914224714E-13             
   19,    8, 6.5120642707652998E-07, 8.6668269727208998E-07, 2.5429468738645169E-13, 2.6125878277062115E-13             
   19,    9,-6.5378034674956003E-08,-4.2221088286845001E-07, 2.1007033321597506E-13, 2.1706914637614717E-13             
   19,   10,-7.8243231869739996E-07,-2.2599452412084000E-07, 3.3261831591660731E-13, 3.2822062183172619E-13             
   19,   11, 9.1970849973396997E-09,-1.7526468615075000E-07, 3.6726027547753787E-13, 3.6761928248137910E-13             
   19,   12,-1.1043813917451000E-07,-2.8718646110895998E-07, 4.1573659757066254E-13, 4.0481589638669701E-13             
   19,   13, 7.4501830396407000E-07, 2.2318441166458998E-06, 5.5147041495362016E-13, 5.5341033532526932E-13             
   19,   14,-1.2604070635453999E-07, 5.3990406906678998E-07, 5.7705166094619383E-13, 5.7466564446531345E-13             
   19,   15, 8.3863555477905997E-08, 8.2508885715374997E-08, 7.2293828062071171E-13, 7.1007296291823917E-13             
   19,   16,-5.5159751491114000E-08, 6.8950562313842000E-07, 9.0026050273523277E-13, 8.9113030029753443E-13             
   19,   17,-1.0690109519872000E-06,-1.8686857232200001E-06, 9.6041922982041543E-13, 9.5458386037293087E-13             
   19,   18, 1.1238213551391000E-06,-2.1683852344573999E-08, 1.3091153338169445E-12, 1.2983893717848470E-12             
   19,   19, 6.0203070604167002E-07, 3.6538049545092000E-07, 2.2079064800632590E-12, 2.1623425676827851E-12             
   20,    0, 3.3556343308787001E-07, 0.0000000000000000E+00, 4.9387196542984199E-14, 0.0000000000000000E+00             
   20,    1,-1.9705600696468001E-07,-3.8257312829482002E-07, 4.3091600841122857E-14, 6.9471632890487106E-14             
   20,    2, 8.1279243702089002E-07, 3.4101975528436998E-09, 5.3560655947881092E-14, 4.6687975147228222E-14             
   20,    3, 6.3521115896959999E-07,-2.6549042336960000E-07, 6.3932663152706071E-14, 7.9091277420977589E-14             
   20,    4, 4.6355496133158999E-07,-4.8885494481296997E-07, 6.8454455135507283E-14, 7.1239327445260392E-14             
   20,    5, 2.1898534413304000E-07,-3.0314750013303001E-07, 8.4656081663334033E-14, 8.4859619455422429E-14             
   20,    6,-1.9131189554207999E-07, 3.2994759501692999E-07, 1.5746570506764099E-13, 1.4806312011677890E-13             
   20,    7,-6.7594256599376001E-07,-7.3148558493562996E-07, 1.0789448610624410E-13, 1.0866000632370633E-13             
   20,    8, 2.3457254967411000E-07, 6.9279868952285003E-08, 2.8153698464372990E-13, 2.7215690620077604E-13             
   20,    9,-3.8465334518947000E-07, 1.0987650034868000E-07, 1.8003711001664684E-13, 1.8087819439556057E-13             
   20,   10, 3.2599240312508999E-07, 4.8896572801385998E-08, 3.8762480383510286E-13, 3.9230933150663394E-13             
   20,   11, 2.4529364867805003E-07, 1.1294362701490001E-06, 3.2947268998923874E-13, 3.3347728694488326E-13             
   20,   12, 1.3113105741310999E-07,-9.8323268142603008E-07, 4.3838511727554235E-13, 4.4216749764130675E-13             
   20,   13, 8.3047172498118005E-07, 6.1765478566421001E-07, 5.4604608962345659E-13, 5.3564051122730439E-13             
   20,   14,-1.4622446556700999E-07, 8.2839915189023994E-08, 4.8937003511968528E-13, 5.0228645157948466E-13             
   20,   15,-3.2472063264357000E-07, 9.1989369176864998E-08, 7.8280435050353614E-13, 7.8268074095560131E-13             
   20,   16, 9.2834235125398004E-07,-6.1158457245910005E-07, 6.8814294597131126E-13, 6.8159668784901746E-13             
   20,   17, 7.9324812836437999E-07,-1.1850646648512000E-06, 1.0504676116026281E-12, 1.0593852138063897E-12             
   20,   18, 8.4498362096379998E-07,-3.4200963971671001E-08, 1.1258466423229143E-12, 1.1564508193527124E-12             
   20,   19,-2.1724121081699001E-07, 3.0517797337772999E-07, 1.3695494631573443E-12, 1.3709737861876464E-12             
   20,   20,-1.3526210777223999E-07,-3.5876500688779002E-07, 2.6181409374684760E-12, 2.5375653362278457E-12             
   21,    0,-5.6013281674944003E-08, 0.0000000000000000E+00, 5.6531401180276262E-14, 0.0000000000000000E+00             
   21,    1, 3.7753673119754001E-08, 5.5306168647342999E-07, 5.2841000526554944E-14, 7.7789153050437693E-14             
   21,    2,-1.3638411123630000E-06,-3.9097919569675000E-07, 5.0960081483306125E-14, 5.6202691461102198E-14             
   21,    3, 3.4527124338670000E-07,-9.2832050341759996E-07, 6.0166222239460491E-14, 1.1262964745695291E-13             
